3382,Morro Agudo de Goiás,52
3383,Divinolândia,35
3384,São Bento,25
3385,Ipiaú,29
3386,Taipu,24
3387,Panambi,43
3388,Mossâmedes,52
3389,Uruoca,23
3390,Presidente Castello Branco,42
3391,Mallet,41
3392,Serra Talhada,26
3393,Carmo da Cachoeira,31
3394,São Bentinho,25
3395,São Domingos do Cariri,25
3396,Pantano Grande,43
3397,Varjota,23
3398,Muricilândia,17
3399,São Domingos,25
3400,São Francisco,25
3401,Ipirá,29
3402,Tangará,24
3403,Paraí,43
3404,Mozarlândia,52
3405,Várzea Alegre,23
3406,Presidente Getúlio,42
3407,Mamborê,41
3408,Serrita,26
3409,Carmo da Mata,31
3410,Zé Doca,21
3411,Dobrada,35
3412,São João do Cariri,25
3413,Paraíso do Sul,43
3414,Pareci Novo,43
3415,Parobé,43
3416,Mundo Novo,52
3417,Passa Sete,43
3418,Passo do Sobrado,43
3419,Tenente Ananias,24
3420,Passo Fundo,43
3421,Mutunópolis,52
3422,Viçosa do Ceará,23
3423,Presidente Nereu,42
3424,Mandaguaçu,41
3425,Sertânia,26
3426,Carmo de Minas,31
3427,Dois Córregos,35
3428,São João do Tigre,25
3429,Ipupiara,29
3430,Paulo Bento,43
3431,Princesa,42
3432,Tenente Laurentino Cruz,24
3433,Paverama,43
3434,Pedras Altas,43
3435,Quilombo,42
3436,Natividade,17
3437,Mandaguari,41
3438,Sirinhaém,26
3439,Carmo do Cajuru,31
3440,Dolcinópolis,35
3441,São José da Lagoa Tapada,25
3442,Irajuba,29
3443,Tibau do Sul,24
3444,Pedro Osório,43
3445,Rancho Queimado,42
3446,Nazaré,17
3447,Mandirituba,41
3448,Moreilândia,26
3449,Carmo do Paranaíba,31
3450,Dourado,35
3451,São José de Caiana,25
3452,Iramaia,29
3453,Timbaúba dos Batistas,24
3454,Pejuçara,43
3455,Manfrinópolis,41
3456,Mangueirinha,41
3457,Solidão,26
3458,Carmo do Rio Claro,31
3459,Dracena,35
3460,São José de Espinharas,25
3461,Iraquara,29
3462,Touros,24
3463,Pelotas,43
3464,Nazário,52
3465,Rio das Antas,42
3466,Picada Café,43
3467,São José dos Ramos,25
3468,Triunfo Potiguar,24
3469,Pinhal,43
3470,Pinhal da Serra,43
3471,Pinhal Grande,43
3472,Pinheirinho do Vale,43
3473,Manoel Ribas,41
3474,Surubim,26
3475,Carmópolis de Minas,31
3476,Duartina,35
3477,São José de Piranhas,25
3478,Irará,29
3479,Umarizal,24
3480,Pinheiro Machado,43
3481,Nerópolis,52
3482,Rio do Campo,42
3483,Pinto Bandeira,43
3484,Carneirinho,31
3485,São José de Princesa,25
3486,Pirapó,43
3487,Tabira,26
3488,Carrancas,31
3489,Dumont,35
3490,São José do Bonfim,25
3491,Irecê,29
3492,Upanema,24
3493,Piratini,43
3494,Niquelândia,52
3495,Rio do Oeste,42
3496,Marechal Cândido Rondon,41
3497,São José do Brejo do Cruz,25
3498,Itabela,29
3499,Echaporã,35
3500,São José do Sabugi,25
3501,Itaberaba,29
3502,Várzea,24
3503,Planalto,43
3504,Nova América,52
3505,Rio dos Cedros,42
3506,Maria Helena,41
3507,Tacaimbó,26
3508,Carvalhópolis,31
3509,Venha-Ver,24
3510,Poço das Antas,43
3511,Pontão,43
3512,Ponte Preta,43
3513,São José dos Cordeiros,25
3514,Itabuna,29
3515,Vera Cruz,24
3516,Portão,43
3517,Nova Aurora,52
3518,Rio do Sul,42
3519,Marialva,41
3520,Tacaratu,26
3521,Carvalhos,31
3522,Eldorado,35
3523,Nova Crixás,52
3524,Tamandaré,26
3525,Nova Glória,52
3526,Nova Iguaçu de Goiás,52
3527,Nova Olinda,17
3528,Itacaré,29
3529,Viçosa,24
3530,Porto Alegre,43
3531,Nova Roma,52
3532,Rio Fortuna,42
3533,Marilândia do Sul,41
3534,Casa Grande,31
3535,Elias Fausto,35
3536,São Mamede,25
3537,Elisiário,35
3538,Embaúba,35
3539,Rio Negrinho,42
3540,Nova Rosalândia,17
3541,Marilena,41
3542,Taquaritinga do Norte,26
3543,Cascalho Rico,31
3544,Embu das Artes,35
3545,São Miguel de Taipu,25
3546,Itaeté,29
3547,Vila Flor,24
3548,Porto Lucena,43
3549,Nova Veneza,52
3550,Porto Mauá,43
3551,Rio Rufino,42
3552,Porto Vera Cruz,43
3553,Riqueza,42
3554,Novo Acordo,17
3555,Mariluz,41
3556,Terezinha,26
3557,Cássia,31
3558,Embu-Guaçu,35
3559,São Sebastião de Lagoa de Roça,25
3560,Itagi,29
3561,Porto Xavier,43
3562,Rodeio,42
3563,Emilianópolis,35
3564,Pouso Novo,43
3565,Presidente Lucena,43
3566,Novo Alegre,17
3567,Engenheiro Coelho,35
3568,Progresso,43
3569,Protásio Alves,43
3570,Espírito Santo do Pinhal,35
3571,Espírito Santo do Turvo,35
3572,Maringá,41
3573,Terra Nova,26
3574,Conceição da Barra de Minas,31
3575,Estrela d'Oeste,35
3576,São Sebastião do Umbuzeiro,25
3577,Itagibá,29
3578,Putinga,43
3579,Novo Brasil,52
3580,Romelândia,42
3581,Novo Gama,52
3582,Novo Planalto,52
3583,Novo Jardim,17
3584,Timbaúba,26
3585,Cataguases,31
3586,Estrela do Norte,35
3587,Sapé,25
3588,Itagimirim,29
3589,Quaraí,43
3590,Orizona,52
3591,Salete,42
3592,Mariópolis,41
3593,Quatro Irmãos,43
3594,Quevedos,43
3595,Euclides da Cunha Paulista,35
3596,Itaguaçu da Bahia,29
3597,Quinze de Novembro,43
3598,Saltinho,42
3599,Maripá,41
3600,Catas Altas,31
3601,Fartura,35
3602,São Vicente do Seridó,25
3603,Itaju do Colônia,29
3604,Redentora,43
3605,Ouro Verde de Goiás,52
3606,Salto Veloso,42
3607,Marmeleiro,41
3608,Toritama,26
3609,Catas Altas da Noruega,31
3610,Relvado,43
3611,Sangão,42
3612,Marquinho,41
3613,Catuji,31
3614,Catuti,31
3615,Serra Branca,25
3616,Itajuípe,29
3617,Restinga Sêca,43
3618,Ouvidor,52
3619,Santa Cecília,42
3620,Oliveira de Fátima,17
3621,Marumbi,41
3622,Tracunhaém,26
3623,Caxambu,31
3624,Fernandópolis,35
3625,Rio dos Índios,43
3626,Santa Helena,42
3627,Itamaraju,29
3628,Rio Grande,43
3629,Padre Bernardo,52
3630,Santa Rosa de Lima,42
3631,Matelândia,41
3632,Trindade,26
3633,Cedro do Abaeté,31
3634,Fernando Prestes,35
3635,Serra da Raiz,25
3636,Palestina de Goiás,52
3637,Santa Rosa do Sul,42
3638,Fernão,35
3639,Santa Terezinha,42
3640,Santa Terezinha do Progresso,42
3641,Santiago do Sul,42
3642,Itamari,29
3643,Rio Pardo,43
3644,Palmeiras de Goiás,52
3645,Santo Amaro da Imperatriz,42
3646,Palmeirante,17
3647,Matinhos,41
3648,Triunfo,26
3649,Central de Minas,31
3650,Ferraz de Vasconcelos,35
3651,Serra Grande,25
3652,Mato Rico,41
3653,Riozinho,43
3654,São Bernardino,42
3655,Palmeirópolis,17
3656,Mauá da Serra,41
3657,Roca Sales,43
3658,Palmelo,52
3659,São Bento do Sul,42
3660,Medianeira,41
3661,Tupanatinga,26
3662,Centralina,31
3663,Flora Rica,35
3664,Serra Redonda,25
3665,Itambé,29
3666,Mercedes,41
3667,Palminópolis,52
3668,São Bonifácio,42
3669,Mirador,41
3670,Tuparetama,26
3671,Chácara,31
3672,Floreal,35
3673,Serraria,25
3674,Itanagra,29
3675,Rodeio Bonito,43
3676,Sertãozinho,25
3677,Rolador,43
3678,Sobrado,25
3679,Miraselva,41
3680,Venturosa,26
3681,Chalé,31
3682,Flórida Paulista,35
3683,Solânea,25
3684,Itanhém,29
3685,Rolante,43
3686,Panamá,52
3687,São Carlos,42
3688,São Cristóvão do Sul,42
3689,Missal,41
3690,Verdejante,26
3691,Chapada do Norte,31
3692,Florínea,35
3693,Soledade,25
3694,Itaparica,29
3695,Ronda Alta,43
3696,São Domingos,42
3697,Paraíso do Tocantins,17
3698,Moreira Sales,41
3699,Sossêgo,25
3700,Chapada Gaúcha,31
3701,Vertente do Lério,26
3702,Franca,35
3703,Sousa,25
3704,Itapé,29
3705,Rondinha,43
3706,São Francisco do Sul,42
3707,Paranã,17
3708,Morretes,41
3709,Vertentes,26
3710,Chiador,31
3711,São João do Oeste,42
3712,Sumé,25
3713,Itapebi,29
3714,Roque Gonzales,43
3715,Paranaiguara,52
3716,São João Batista,42
3717,Pau D'Arco,17
3718,Munhoz de Melo,41
3719,Vicência,26
3720,Cipotânea,31
3721,Francisco Morato,35
3722,São João do Itaperiú,42
3723,Itapetinga,29
3724,Rosário do Sul,43
3725,Paraúna,52
3726,São João do Sul,42
3727,Nossa Senhora das Graças,41
3728,Vitória de Santo Antão,26
3729,Claraval,31
3730,Franco da Rocha,35
3731,Tacima,25
3732,Sagrada Família,43
3733,Saldanha Marinho,43
3734,Salto do Jacuí,43
3735,Perolândia,52
3736,Salvador das Missões,43
3737,Itapicuru,29
3738,Salvador do Sul,43
3739,São Joaquim,42
3740,Pedro Afonso,17
3741,Nova Aliança do Ivaí,41
3742,Xexéu,26
3743,Claro dos Poções,31
3744,Gabriel Monteiro,35
3745,Taperoá,25
3746,Sananduva,43
3747,São José,42
3748,Peixe,17
3749,Nova América da Colina,41
3750,Cláudio,31
3751,Gália,35
3752,Tavares,25
3753,Itapitanga,29
3754,Pequizeiro,17
3755,São José do Cedro,42
3756,Colméia,17
3757,Nova Aurora,41
3758,Coimbra,31
3759,Garça,35
3760,Teixeira,25
3761,Itaquara,29
3762,Santa Bárbara do Sul,43
3763,Santa Cecília do Sul,43
3764,Tenório,25
3765,Santa Clara do Sul,43
3766,São José do Cerrito,42
3767,Nova Cantu,41
3768,Coluna,31
3769,Gastão Vidigal,35
3770,Triunfo,25
3771,Itarantim,29
3772,Santa Cruz do Sul,43
3773,Petrolina de Goiás,52
3774,Gavião Peixoto,35
3775,Itatim,29
3776,Nova Esperança,41
3777,Comendador Gomes,31
3778,General Salgado,35
3779,Uiraúna,25
3780,Itiruçu,29
3781,Santa Maria,43
3782,Pilar de Goiás,52
3783,São Lourenço do Oeste,42
3784,Nova Esperança do Sudoeste,41
3785,Santa Maria do Herval,43
3786,Santa Margarida do Sul,43
3787,Getulina,35
3788,Umbuzeiro,25
3789,Itiúba,29
3790,Santana da Boa Vista,43
3791,São Ludgero,42
3792,Pindorama do Tocantins,17
3793,Nova Fátima,41
3794,Comercinho,31
3795,Nova Laranjeiras,41
3796,Várzea,25
3797,Itororó,29
3798,Sant'Ana do Livramento,43
3799,Piracanjuba,52
3800,São Martinho,42
3801,Nova Londrina,41
3802,Conceição da Aparecida,31
3803,Glicério,35
3804,São Miguel da Boa Vista,42
3805,Ituaçu,29
3806,Santa Rosa,43
3807,Piranhas,52
3808,São Miguel do Oeste,42
3809,Piraquê,17
3810,Nova Olímpia,41
3811,Conceição das Pedras,31
3812,Guaiçara,35
3813,Vieirópolis,25
3814,Nova Santa Bárbara,41
3815,Nova Santa Rosa,41
3816,Santa Tereza,43
3817,São Pedro de Alcântara,42
3818,Nova Prata do Iguaçu,41
3819,Nova Tebas,41
3820,Novo Itacolomi,41
3821,Ituberá,29
3822,Santa Vitória do Palmar,43
3823,Pirenópolis,52
3824,Saudades,42
3825,Ortigueira,41
3826,Conceição das Alagoas,31
3827,Guaimbê,35
3828,Iuiu,29
3829,Jaborandi,29
3830,Santiago,43
3831,Pires do Rio,52
3832,Schroeder,42
3833,Ourizona,41
3834,Conceição de Ipanema,31
3835,Guaíra,35
3836,Zabelê,25
3837,Jacaraci,29
3838,Ouro Verde do Oeste,41
3839,Seara,42
3840,Pium,17
3841,Paiçandu,41
3842,Conceição do Mato Dentro,31
3843,Guapiaçu,35
3844,Jacobina,29
3845,Santo Ângelo,43
3846,Serra Alta,42
3847,Santo Antônio do Palma,43
3848,Siderópolis,42
3849,Palmas,41
3850,Conceição do Pará,31
3851,Guapiara,35
3852,Jaguaquara,29
3853,Santo Antônio da Patrulha,43
3854,Planaltina,52
3855,Palmeira,41
3856,Conceição do Rio Verde,31
3857,Guará,35
3858,Jaguarari,29
3859,Santo Antônio das Missões,43
3860,Pontalina,52
3861,Sombrio,42
3862,Santo Antônio do Planalto,43
3863,Sul Brasil,42
3864,Ponte Alta do Bom Jesus,17
3865,Palmital,41
3866,Conceição dos Ouros,31
3867,Guaraçaí,35
3868,Jaguaripe,29
3869,Santo Augusto,43
3870,Taió,42
3871,Cônego Marinho,31
3872,Confins,31
3873,Congonhal,31
3874,Guaraci,35
3875,Jandaíra,29
3876,Santo Cristo,43
3877,Tangará,42
3878,Ponte Alta do Tocantins,17
3879,Palotina,41
3880,Santo Expedito do Sul,43
3881,Tigrinhos,42
3882,Jequié,29
3883,São Borja,43
3884,Porangatu,52
3885,Tijucas,42
3886,Porto Alegre do Tocantins,17
3887,Paraíso do Norte,41
3888,Congonhas,31
3889,Guarani d'Oeste,35
3890,São Domingos do Sul,43
3891,Porteirão,52
3892,Jeremoabo,29
3893,São Francisco de Assis,43
3894,Portelândia,52
3895,Timbé do Sul,42
3896,Paranacity,41
3897,Congonhas do Norte,31
3898,Guarantã,35
3899,São Francisco de Paula,43
3900,Timbó,42
3901,Porto Nacional,17
3902,Paranaguá,41
3903,Conquista,31
3904,Guararapes,35
3905,Jiquiriçá,29
3906,Timbó Grande,42
3907,Posse,52
3908,Três Barras,42
3909,Praia Norte,17
3910,Paranapoema,41
3911,Conselheiro Lafaiete,31
3912,Guararema,35
3913,Jitaúna,29
3914,São Gabriel,43
3915,Treviso,42
3916,João Dourado,29
3917,Professor Jamil,52
3918,Treze de Maio,42
3919,Presidente Kennedy,17
3920,Paranavaí,41
3921,Conselheiro Pena,31
3922,Guaratinguetá,35
3923,Juazeiro,29
3924,São Jerônimo,43
3925,São João da Urtiga,43
3926,São João do Polêsine,43
3927,São Jorge,43
3928,Pugmil,17
3929,Pato Bragado,41
3930,Jucuruçu,29
3931,São José das Missões,43
3932,São José do Herval,43
3933,São José do Hortêncio,43
3934,São José do Inhacorá,43
3935,Recursolândia,17
3936,Pato Branco,41
3937,Consolação,31
3938,Guareí,35
3939,Jussara,29
3940,São José do Norte,43
3941,Quirinópolis,52
3942,Treze Tílias,42
3943,Riachinho,17
3944,Jussari,29
3945,Paula Freitas,41
3946,Contagem,31
3947,Guariba,35
3948,Jussiape,29
3949,São José do Ouro,43
3950,Rialma,52
3951,Trombudo Central,42
3952,São José do Sul,43
3953,São José dos Ausentes,43
3954,Rio da Conceição,17
3955,Coqueiral,31
3956,Guarujá,35
3957,Lafaiete Coutinho,29
3958,São Leopoldo,43
3959,Rianápolis,52
3960,Tubarão,42
3961,Rio dos Bois,17
3962,Paulo Frontin,41
3963,Lagoa Real,29
3964,Tunápolis,42
3965,Rio Sono,17
3966,Rio Quente,52
3967,Guarulhos,35
3968,Laje,29
3969,São Lourenço do Sul,43
3970,Rio Verde,52
3971,Turvo,42
3972,Sampaio,17
3973,Peabiru,41
3974,Coração de Jesus,31
3975,Sandolândia,17
3976,União do Oeste,42
3977,Perobal,41
3978,Guatapará,35
3979,Santa Fé do Araguaia,17
3980,Santa Maria do Tocantins,17
3981,Santa Rita do Tocantins,17
3982,Lajedão,29
3983,São Luiz Gonzaga,43
3984,Rubiataba,52
3985,Urubici,42
3986,Santa Rosa do Tocantins,17
3987,Pérola,41
3988,Cordisburgo,31
3989,Guzolândia,35
3990,Urupema,42
3991,São Marcos,43
3992,Sanclerlândia,52
3993,Urussanga,42
3994,Santa Tereza do Tocantins,17
3995,Pérola d'Oeste,41
3996,Cordislândia,31
3997,Herculândia,35
3998,Lajedinho,29
3999,Holambra,35
4000,Lajedo do Tabocal,29
4001,Hortolândia,35
4002,Santa Bárbara de Goiás,52
4003,Vargeão,42
4004,Piên,41
4005,Corinto,31
4006,Iacanga,35
4007,Lamarão,29
4008,São Martinho,43
4009,São Martinho da Serra,43
4010,Vargem,42
4011,Pinhais,41
4012,Lapão,29
4013,São Miguel das Missões,43
4014,Vargem Bonita,42
4015,Vidal Ramos,42
4016,Pinhalão,41
4017,Coroaci,31
4018,Iacri,35
4019,Lauro de Freitas,29
4020,São Nicolau,43
4021,Santa Cruz de Goiás,52
4022,Pinhal de São Bento,41
4023,Iaras,35
4024,Santa Fé de Goiás,52
4025,Pinhão,41
4026,Coromandel,31
4027,Ibaté,35
4028,Lençóis,29
4029,São Paulo das Missões,43
4030,Santa Helena de Goiás,52
4031,Videira,42
4032,São Pedro da Serra,43
4033,Santa Isabel,52
4034,Vitor Meireles,42
4035,São Pedro das Missões,43
4036,São Pedro do Butiá,43
4037,Piraí do Sul,41
4038,Coronel Fabriciano,31
4039,Ibirá,35
4040,Licínio de Almeida,29
4041,São Pedro do Sul,43
4042,Santa Rita do Araguaia,52
4043,Witmarsum,42
4044,Santa Rita do Novo Destino,52
4045,Coronel Murta,31
4046,Ibirarema,35
4047,Livramento de Nossa Senhora,29
4048,São Sebastião do Caí,43
4049,Santa Rosa de Goiás,52
4050,Xanxerê,42
4051,Piraquara,41
4052,Luís Eduardo Magalhães,29
4053,Ibitinga,35
4054,Macajuba,29
4055,São Sepé,43
4056,Santa Tereza de Goiás,52
4057,Xavantina,42
4058,Pitanga,41
4059,Coronel Pacheco,31
4060,Pitangueiras,41
4061,Macarani,29
4062,São Valentim,43
4063,Santa Terezinha de Goiás,52
4064,Xaxim,42
4065,Planaltina do Paraná,41
4066,Coronel Xavier Chaves,31
4067,Ibiúna,35
4068,São Valentim do Sul,43
4069,Santo Antônio da Barra,52
4070,São Valério do Sul,43
4071,Santo Antônio de Goiás,52
4072,São Vendelino,43
4073,Santo Antônio do Descoberto,52
4074,Macaúbas,29
4075,São Vicente do Sul,43
4076,São Domingos,52
4077,Planalto,41
4078,Córrego Danta,31
4079,Icém,35
4080,Zortéa,42
4081,Macururé,29
4082,Sapiranga,43
4083,São Francisco de Goiás,52
4084,Ponta Grossa,41
4085,Córrego do Bom Jesus,31
4086,Iepê,35
4087,Madre de Deus,29
4088,Pontal do Paraná,41
4089,Córrego Fundo,31
4090,Maetinga,29
4091,Balneário Rincão,42
4092,Santa Terezinha do Tocantins,17
4093,Porecatu,41
4094,Córrego Novo,31
4095,Igaraçu do Tietê,35
4096,Maiquinique,29
4097,Sapucaia do Sul,43
4098,São João d'Aliança,52
4099,São João da Paraúna,52
4100,São Bento do Tocantins,17
4101,Porto Amazonas,41
4102,Couto de Magalhães de Minas,31
4103,Igarapava,35
4104,Mairi,29
4105,Sarandi,43
4106,São Luís de Montes Belos,52
4107,São Félix do Tocantins,17
4108,Porto Barreiro,41
4109,Crisólita,31
4110,São Luiz do Norte,52
4111,São Miguel do Tocantins,17
4112,Porto Rico,41
4113,Cristais,31
4114,Igaratá,35
4115,Malhada,29
4116,Seberi,43
4117,São Miguel do Araguaia,52
4118,Sede Nova,43
4119,São Salvador do Tocantins,17
4120,Segredo,43
4121,São Miguel do Passa Quatro,52
4122,São Patrício,52
4123,Cristália,31
4124,Iguape,35
4125,Malhada de Pedras,29
4126,Selbach,43
4127,São Sebastião do Tocantins,17
4128,Porto Vitória,41
4129,Senador Salgado Filho,43
4130,Prado Ferreira,41
4131,Sentinela do Sul,43
4132,Pranchita,41
4133,Ilhabela,35
4134,Manoel Vitorino,29
4135,Serafina Corrêa,43
4136,São Simão,52
4137,Presidente Castelo Branco,41
4138,Cristiano Otoni,31
4139,Ilha Comprida,35
4140,Ilha Solteira,35
4141,Mansidão,29
4142,Sério,43
4143,Senador Canedo,52
4144,São Valério,17
4145,Maracás,29
4146,Sertão,43
4147,Serranópolis,52
4148,Primeiro de Maio,41
4149,Cristina,31
4150,Indaiatuba,35
4151,Sertão Santana,43
4152,Sete de Setembro,43
4153,Maragogipe,29
4154,Severiano de Almeida,43
4155,Silvânia,52
4156,Prudentópolis,41
4157,Crucilândia,31
4158,Indiana,35
4159,Silveira Martins,43
4160,Silvanópolis,17
4161,Quarto Centenário,41
4162,Sinimbu,43
4163,Simolândia,52
4164,Maraú,29
4165,Sobradinho,43
4166,Sítio d'Abadia,52
4167,Quatiguá,41
4168,Cruzeiro da Fortaleza,31
4169,Indiaporã,35
4170,Soledade,43
4171,Sítio Novo do Tocantins,17
4172,Quatro Barras,41
4173,Cruzília,31
4174,Inúbia Paulista,35
4175,Marcionílio Souza,29
4176,Cuparaque,31
4177,Sucupira,17
4178,Quatro Pontes,41
4179,Tabaí,43
4180,Curral de Dentro,31
4181,Taguatinga,17
4182,Quedas do Iguaçu,41
4183,Curvelo,31
4184,Ipaussu,35
4185,Mascote,29
4186,Tapejara,43
4187,Taipas do Tocantins,17
4188,Talismã,17
4189,Palmas,17
4190,Querência do Norte,41
4191,Datas,31
4192,Iperó,35
4193,Mata de São João,29
4194,Tapera,43
4195,Taquaral de Goiás,52
4196,Matina,29
4197,Teresina de Goiás,52
4198,Delfim Moreira,31
4199,Ipeúna,35
4200,Medeiros Neto,29
4201,Tapes,43
4202,Tocantínia,17
4203,Quinta do Sol,41
4204,Ipiguá,35
4205,Terezópolis de Goiás,52
4206,Iporanga,35
4207,Miguel Calmon,29
4208,Taquara,43
4209,Tocantinópolis,17
4210,Quitandinha,41
4211,Delfinópolis,31
4212,Tupirama,17
4213,Ramilândia,41
4214,Delta,31
4215,Milagres,29
4216,Taquari,43
4217,Três Ranchos,52
4218,Tupiratins,17
4219,Rancho Alegre,41
4220,Descoberto,31
4221,Ipuã,35
4222,Taquaruçu do Sul,43
4223,Tavares,43
4224,Rancho Alegre D'Oeste,41
4225,Mirangaba,29
4226,Tenente Portela,43
4227,Trindade,52
4228,Realeza,41
4229,Desterro de Entre Rios,31
4230,Iracemápolis,35
4231,Terra de Areia,43
4232,Mirante,29
4233,Teutônia,43
4234,Trombas,52
4235,Tio Hugo,43
4236,Tiradentes do Sul,43
4237,Toropi,43
4238,Monte Santo,29
4239,Torres,43
4240,Turvânia,52
4241,Rebouças,41
4242,Desterro do Melo,31
4243,Irapuã,35
4244,Turvelândia,52
4245,Uirapuru,52
4246,Tramandaí,43
4247,Uruaçu,52
4248,Renascença,41
4249,Diamantina,31
4250,Irapuru,35
4251,Morpará,29
4252,Travesseiro,43
4253,Três Arroios,43
4254,Três Cachoeiras,43
4255,Uruana,52
4256,Reserva,41
4257,Diogo de Vasconcelos,31
4258,Itaberá,35
4259,Morro do Chapéu,29
4260,Três Coroas,43
4261,Reserva do Iguaçu,41
4262,Ribeirão Claro,41
4263,Dionísio,31
4264,Itaí,35
4265,Mortugaba,29
4266,Três de Maio,43
4267,Urutaí,52
4268,Três Forquilhas,43
4269,Três Palmeiras,43
4270,Valparaíso de Goiás,52
4271,Ribeirão do Pinhal,41
4272,Divinésia,31
4273,Itajobi,35
4274,Mucugê,29
4275,Três Passos,43
4276,Varjão,52
4277,Trindade do Sul,43
4278,Itaju,35
4279,Mucuri,29
4280,Triunfo,43
4281,Vianópolis,52
4282,Rio Azul,41
4283,Divino,31
4284,Mulungu do Morro,29
4285,Vicentinópolis,52
4286,Wanderlândia,17
4287,Mundo Novo,29
4288,Tucunduva,43
4289,Xambioá,17
4290,Rio Bom,41
4291,Divino das Laranjeiras,31
4292,Itanhaém,35
4293,Tunas,43
4294,Rio Bonito do Iguaçu,41
4295,Itaoca,35
4296,Rio Branco do Ivaí,41
4297,Tupanci do Sul,43
4298,Muniz Ferreira,29
4299,Tupanciretã,43
4300,Vila Boa,52
4301,Rio Branco do Sul,41
4302,Divinolândia de Minas,31
4303,Itapecerica da Serra,35
4304,Muquém do São Francisco,29
4305,Tupandi,43
4306,Muritiba,29
4307,Tuparendi,43
4308,Vila Propício,52
4309,Rio Negro,41
4310,Divinópolis,31
4311,Itapetininga,35
4312,Turuçu,43
4313,Ubiretama,43
4314,União da Serra,43
4315,Divisa Alegre,31
4316,Unistalda,43
4317,Uruguaiana,43
4318,Rolândia,41
4319,Divisa Nova,31
4320,Itapeva,35
4321,Mutuípe,29
4322,Divisópolis,31
4323,Dom Bosco,31
4324,Roncador,41
4325,Dom Cavati,31
4326,Itapevi,35
4327,Nazaré,29
4328,Vacaria,43
4329,Vale Verde,43
4330,Vale do Sol,43
4331,Vale Real,43
4332,Vanini,43
4333,Rondon,41
4334,Dom Joaquim,31
4335,Itapira,35
4336,Nilo Peçanha,29
4337,Venâncio Aires,43
4338,Rosário do Ivaí,41
4339,Itapirapuã Paulista,35
4340,Nordestina,29
4341,Sabáudia,41
4342,Dom Silvério,31
4343,Itápolis,35
4344,Nova Canaã,29
4345,Vera Cruz,43
4346,Nova Fátima,29
4347,Nova Ibiá,29
4348,Salgado Filho,41
4349,Dom Viçoso,31
4350,Itaporanga,35
4351,Nova Itarana,29
4352,Veranópolis,43
4353,Nova Redenção,29
4354,Vespasiano Corrêa,43
4355,Dona Euzébia,31
4356,Itapuí,35
4357,Nova Soure,29
4358,Viadutos,43
4359,Salto do Itararé,41
4360,Nova Viçosa,29
4361,Viamão,43
4362,Salto do Lontra,41
4363,Dores de Campos,31
4364,Itapura,35
4365,Novo Horizonte,29
4366,Novo Triunfo,29
4367,Olindina,29
4368,Vicente Dutra,43
4369,Santa Amélia,41
4370,Dores de Guanhães,31
4371,Itaquaquecetuba,35
4372,Victor Graeff,43
4373,Santa Cecília do Pavão,41
4374,Dores do Indaiá,31
4375,Itararé,35
4376,Oliveira dos Brejinhos,29
4377,Santa Cruz de Monte Castelo,41
4378,Dores do Turvo,31
4379,Itariri,35
4380,Ouriçangas,29
4381,Vila Flores,43
4382,Ourolândia,29
4383,Vila Lângaro,43
4384,Santa Fé,41
4385,Doresópolis,31
4386,Itatiba,35
4387,Palmas de Monte Alto,29
4388,Vila Maria,43
4389,Vila Nova do Sul,43
4390,Santa Helena,41
4391,Douradoquara,31
4392,Itatinga,35
4393,Palmeiras,29
4394,Vista Alegre,43
4395,Durandé,31
4396,Santa Inês,41
4397,Elói Mendes,31
4398,Itirapina,35
4399,Paramirim,29
4400,Vista Alegre do Prata,43
4401,Engenheiro Caldas,31
4402,Itirapuã,35
4403,Paratinga,29
4404,Vista Gaúcha,43
4405,Santa Isabel do Ivaí,41
4406,Vitória das Missões,43
4407,Westfália,43
4408,Itobi,35
4409,Paripiranga,29
4410,Xangri-lá,43
4411,Santa Izabel do Oeste,41
4412,Engenheiro Navarro,31
4413,Santa Lúcia,41
4414,Santa Maria do Oeste,41
4415,Entre Folhas,31
4416,Pau Brasil,29
4417,Santa Mariana,41
4418,Entre Rios de Minas,31
4419,Itu,35
4420,Santa Mônica,41
4421,Santana do Itararé,41
4422,Ervália,31
4423,Itupeva,35
4424,Paulo Afonso,29
4425,Santa Tereza do Oeste,41
4426,Santa Terezinha de Itaipu,41
4427,Pé de Serra,29
4428,Santo Antônio da Platina,41
4429,Esmeraldas,31
4430,Ituverava,35
4431,Pedrão,29
4432,Santo Antônio do Caiuá,41
4433,Espera Feliz,31
4434,Jaborandi,35
4435,Pedro Alexandre,29
4436,Santo Antônio do Paraíso,41
4437,Espinosa,31
4438,Jaboticabal,35
4439,Piatã,29
4440,Santo Antônio do Sudoeste,41
4441,Espírito Santo do Dourado,31
4442,Jacareí,35
4443,Pilão Arcado,29
4444,Estiva,31
4445,Jaci,35
4446,Pindaí,29
4447,Santo Inácio,41
4448,Jacupiranga,35
4449,Pindobaçu,29
4450,São Carlos do Ivaí,41
4451,Estrela Dalva,31
4452,Pintadas,29
4453,Piraí do Norte,29
4454,Piripá,29
4455,São Jerônimo da Serra,41
4456,Estrela do Indaiá,31
4457,Jaguariúna,35
4458,Piritiba,29
4459,São João,41
4460,Estrela do Sul,31
4461,Jales,35
4462,Planaltino,29
4463,São João do Caiuá,41
4464,Eugenópolis,31
4465,Jambeiro,35
4466,São João do Ivaí,41
4467,Ewbank da Câmara,31
4468,Jandira,35
4469,Planalto,29
